                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     72,                 0.9072,                0.50612,                0.88969,                 1.4215,                0.68805,                0.91902,                0.80656,                0.55731,                0.62907,                0.34918,                 1.1106,                0.60495,                0.95629,                 1.6228,                0.83804,                0.97213,              0.0006535,              0.0006535,              0.0006535
                     73,                0.91312,                0.50468,                0.89028,                 1.4535,                0.70264,                0.91435,                0.78297,                0.58121,                0.63063,                 0.3519,                 1.1087,                0.59645,                0.95892,                 1.5968,                0.83566,                0.96461,             0.00064855,             0.00064855,             0.00064855
                     74,                0.90717,                0.50161,                0.88921,                  1.432,                0.68738,                0.90985,                0.80155,                0.57555,                0.64199,                0.35418,                  1.107,                0.59225,                0.96147,                 1.6033,                0.82941,                0.97856,              0.0006436,              0.0006436,              0.0006436
                     75,                0.91161,                0.49724,                0.88877,                 1.4209,                0.67386,                0.91178,                0.77134,                0.57831,                0.63215,                0.35244,                 1.1052,                0.60666,                0.95728,                 1.6062,                0.85785,                0.97402,             0.00063865,             0.00063865,             0.00063865
                     76,                0.88751,                0.49154,                0.88073,                 1.4265,                0.68259,                0.90534,                0.77562,                0.57404,                0.63086,                0.35272,                 1.1111,                0.60033,                 0.9567,                 1.6216,                0.85023,                0.97101,              0.0006337,              0.0006337,              0.0006337
                     77,                0.90637,                0.49569,                0.88727,                 1.4304,                0.67957,                0.91113,                0.75821,                0.57223,                0.62133,                0.34849,                 1.0963,                0.59282,                0.94625,                 1.6122,                0.84324,                0.96543,             0.00062875,             0.00062875,             0.00062875
                     78,                0.92318,                0.50309,                0.88743,                   1.46,                0.69146,                0.90995,                0.78384,                0.57732,                 0.6368,                0.35592,                 1.1041,                0.58089,                0.94997,                 1.6227,                0.80454,                0.96548,              0.0006238,              0.0006238,              0.0006238
                     79,                0.89354,                0.49189,                0.88239,                 1.4449,                0.68512,                0.90526,                0.78918,                0.56433,                0.62272,                0.35071,                 1.0777,                 0.5994,                0.94241,                 1.5732,                0.81735,                0.96003,             0.00061885,             0.00061885,             0.00061885
                     80,                0.92199,                0.50227,                  0.893,                 1.4248,                0.69061,                0.91581,                0.77325,                  0.564,                0.63432,                0.35298,                 1.0939,                0.59225,                0.95212,                 1.5919,                0.82348,                0.96967,              0.0006139,              0.0006139,              0.0006139
                     81,                0.91616,                0.49288,                0.88253,                 1.4256,                0.67229,                0.90815,                0.77357,                0.57912,                0.62912,                0.35875,                 1.0849,                0.58153,                0.95383,                 1.5818,                0.80495,                0.97106,             0.00060895,             0.00060895,             0.00060895
                     82,                0.89427,                0.48167,                0.88194,                 1.4087,                0.65848,                0.90788,                0.79917,                0.56312,                0.63976,                0.35679,                 1.0902,                0.56594,                0.95433,                 1.6049,                0.80489,                0.96929,               0.000604,               0.000604,               0.000604
                     83,                0.90415,                0.49004,                0.87938,                 1.4267,                0.68356,                0.90562,                0.78609,                0.57026,                0.62825,                0.35568,                 1.0927,                0.57971,                 0.9534,                 1.5866,                0.80666,                0.97214,             0.00059905,             0.00059905,             0.00059905
                     84,                0.88035,                0.47224,                0.88153,                 1.3891,                0.64887,                0.90731,                0.78356,                0.58159,                0.63847,                0.35807,                  1.095,                0.57809,                0.95428,                 1.5781,                0.80446,                0.96701,              0.0005941,              0.0005941,              0.0005941
                     85,                0.87376,                0.47999,                0.88129,                 1.3696,                0.65349,                0.90498,                0.77937,                0.57456,                0.62873,                0.35531,                 1.0911,                0.57228,                0.94897,                  1.591,                0.80422,                0.96743,             0.00058915,             0.00058915,             0.00058915
                     86,                0.87025,                0.47255,                 0.8789,                  1.382,                0.64078,                0.90115,                0.78174,                0.53331,                 0.6148,                0.34345,                 1.1008,                0.58163,                0.95799,                 1.6142,                0.82977,                0.97019,              0.0005842,              0.0005842,              0.0005842
                     87,                0.88253,                 0.4783,                0.87932,                 1.3799,                0.64583,                0.90214,                 0.7692,                0.58539,                0.64111,                0.35529,                 1.0994,                0.57132,                0.95811,                  1.592,                0.81703,                0.96875,             0.00057925,             0.00057925,             0.00057925
                     88,                0.87199,                0.47388,                 0.8747,                  1.366,                0.63509,                0.89676,                0.79413,                0.56847,                0.64037,                0.35076,                  1.106,                0.58145,                0.96156,                 1.5889,                 0.8347,                 0.9688,              0.0005743,              0.0005743,              0.0005743
                     89,                0.88583,                0.48052,                0.87943,                 1.4077,                0.66146,                0.90428,                0.79891,                0.56404,                0.64137,                0.35681,                 1.0848,                0.57713,                0.95735,                 1.5754,                0.80156,                0.97191,             0.00056935,             0.00056935,             0.00056935
                     90,                0.85979,                0.47288,                0.87801,                 1.3639,                0.63916,                0.89978,                0.79396,                0.57583,                0.64346,                0.35782,                 1.0969,                0.57915,                0.96149,                 1.5826,                 0.8107,                0.96827,              0.0005644,              0.0005644,              0.0005644
                     91,                 0.8415,                0.46638,                0.87322,                 1.3138,                0.61824,                0.89687,                0.76754,                0.58716,                0.64515,                0.36513,                 1.0766,                0.57315,                0.94843,                 1.5654,                 0.8125,                0.96591,             0.00055945,             0.00055945,             0.00055945
