                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     74,                 1.0841,                0.63267,                0.93767,                 1.5711,                0.90254,                 0.9588,                 0.7004,                0.51363,                0.56289,                0.30651,                 1.1914,                0.66868,                  0.983,                 1.6217,                0.94635,                0.99013,              0.0010729,              0.0010729,              0.0010729
                     75,                 1.0527,                0.60836,                0.92837,                 1.5393,                0.87844,                0.94859,                0.74751,                0.50427,                0.57289,                0.31028,                  1.207,                0.67751,                0.99266,                 1.6253,                0.93501,                0.99471,              0.0010646,              0.0010646,              0.0010646
                     76,                 1.0688,                0.61626,                0.93185,                 1.6173,                 0.8873,                0.95324,                0.74619,                0.50056,                0.56627,                0.30365,                 1.1915,                0.67657,                0.98432,                 1.6184,                0.94533,                0.99069,              0.0010564,              0.0010564,              0.0010564
                     77,                 1.0656,                0.61823,                0.93298,                 1.5747,                0.89361,                0.95133,                0.76252,                0.49827,                0.58092,                0.30916,                 1.1783,                 0.6662,                0.97813,                 1.6016,                 0.9281,                0.98883,              0.0010481,              0.0010481,              0.0010481
                     78,                 1.0439,                0.60978,                0.92297,                 1.5408,                0.87188,                0.94213,                0.75483,                  0.503,                0.58116,                0.31767,                 1.2017,                0.66805,                0.98431,                 1.6139,                0.94083,                0.98905,              0.0010399,              0.0010399,              0.0010399
                     79,                 1.0474,                0.60926,                0.92537,                 1.5554,                0.87195,                0.94473,                0.71828,                0.52021,                0.57865,                0.31666,                 1.1906,                0.66178,                 0.9831,                 1.5847,                0.96059,                0.98372,              0.0010316,              0.0010316,              0.0010316
                     80,                 1.0368,                0.60415,                0.93451,                 1.5069,                0.85582,                0.95139,                0.74039,                0.52257,                0.58562,                0.31981,                 1.1745,                 0.6524,                0.97604,                 1.5888,                0.91884,                0.97992,              0.0010234,              0.0010234,              0.0010234
                     81,                 1.0736,                0.61447,                0.92919,                 1.5883,                0.87647,                0.94518,                0.71655,                0.51803,                0.57917,                0.31304,                 1.1823,                0.65824,                0.97545,                 1.6024,                0.93326,                0.98144,              0.0010151,              0.0010151,              0.0010151
                     82,                 1.0338,                0.59722,                0.92037,                 1.5395,                0.85814,                0.94308,                 0.7189,                0.52737,                0.57568,                0.31234,                 1.1799,                0.65531,                0.97527,                  1.611,                0.92231,                0.98988,              0.0010069,              0.0010069,              0.0010069
                     83,                 1.0387,                0.60087,                0.92526,                  1.539,                0.85582,                0.94733,                0.76357,                0.50595,                0.57776,                0.31554,                 1.1844,                0.65904,                 0.9845,                 1.6122,                0.92142,                0.98945,             0.00099862,             0.00099862,             0.00099862
                     84,                 1.0231,                0.59071,                0.92214,                 1.5116,                0.84676,                0.94262,                0.73198,                0.53058,                0.58743,                0.32169,                 1.1795,                0.66574,                0.98214,                 1.5796,                0.91849,                0.98428,             0.00099036,             0.00099036,             0.00099036
                     85,                 1.0447,                0.60255,                0.91801,                 1.5429,                0.86509,                0.93582,                0.75712,                0.52458,                0.58634,                0.32048,                   1.19,                0.66118,                0.97898,                 1.5868,                0.93011,                0.98298,             0.00098211,             0.00098211,             0.00098211
