                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     90,                 1.2995,                0.80228,                 1.1347,                  1.823,                 1.1596,                 1.1102,                0.66662,                0.40495,                0.47145,                 0.2386,                 1.4166,                0.85227,                 1.2092,                 1.8348,                  1.223,                 1.1697,               0.001288,               0.001288,               0.001288
                     91,                 1.2717,                0.84817,                 1.1415,                 1.7489,                 1.2069,                 1.1148,                 0.6231,                0.41809,                0.46255,                0.23022,                 1.4302,                0.88422,                 1.2134,                 1.8637,                 1.2364,                 1.1737,               0.001189,               0.001189,               0.001189
                     92,                 1.2677,                0.80628,                 1.1245,                 1.7597,                 1.1574,                 1.0941,                0.60769,                0.42501,                0.45545,                0.22717,                 1.4314,                0.88029,                 1.2089,                 1.8818,                 1.2422,                 1.1795,                0.00109,                0.00109,                0.00109
                     93,                 1.2649,                0.79607,                  1.129,                 1.7606,                 1.1426,                 1.1099,                0.59252,                0.42833,                0.46228,                0.23445,                 1.4186,                0.87327,                 1.2094,                  1.861,                  1.229,                 1.1797,               0.000991,               0.000991,               0.000991
                     94,                 1.2566,                0.79167,                 1.1266,                 1.7302,                 1.1329,                 1.0997,                0.60899,                0.43155,                0.46421,                0.23688,                 1.4066,                0.85889,                 1.2023,                 1.8598,                  1.199,                 1.1798,               0.000892,               0.000892,               0.000892
                     95,                 1.2544,                0.79142,                 1.1259,                 1.7495,                 1.1379,                 1.1016,                0.60566,                0.43015,                0.46756,                0.23505,                 1.4161,                0.86171,                  1.208,                 1.8426,                 1.2115,                 1.1717,               0.000793,               0.000793,               0.000793
                     96,                 1.2423,                0.78098,                  1.115,                 1.7575,                 1.1237,                 1.0951,                0.60311,                0.44462,                0.47249,                0.23806,                 1.4087,                0.85194,                 1.2054,                 1.8399,                 1.1989,                 1.1699,               0.000694,               0.000694,               0.000694
                     97,                 1.2318,                0.77318,                  1.116,                 1.7268,                 1.1162,                 1.0963,                0.61698,                0.43294,                0.46428,                 0.2359,                  1.405,                0.84986,                 1.2006,                 1.8532,                 1.1921,                 1.1707,               0.000595,               0.000595,               0.000595
                     98,                 1.2082,                0.76113,                 1.1114,                  1.707,                 1.0887,                 1.0884,                0.63524,                0.42982,                 0.4714,                0.23689,                 1.4076,                0.84857,                 1.2026,                 1.8344,                 1.1956,                 1.1688,               0.000496,               0.000496,               0.000496
                     99,                 1.2303,                0.76733,                 1.1247,                 1.7271,                 1.0884,                 1.1019,                0.61938,                0.43274,                0.47264,                 0.2377,                 1.4103,                0.84922,                 1.2069,                  1.848,                 1.2026,                 1.1716,               0.000397,               0.000397,               0.000397
                    100,                 1.2223,                0.76078,                  1.114,                 1.7046,                 1.0954,                 1.0892,                0.62476,                0.43603,                 0.4741,                0.23851,                 1.4026,                0.84514,                 1.2009,                 1.8445,                 1.1809,                 1.1703,               0.000298,               0.000298,               0.000298
